Charta_Id,Pda_Id,Year,Month,State,State_Pop,State_Threshold,Declaration_Number,County,Met_Threshold,County_Pop,County_Threshold,Applicant_Id,SLTT_Organization_Id,Applicant_Name,Cat_A,Cat_B,Cat_C,Cat_D,Cat_E,Cat_F,Cat_G,Total,Status,Applicant_Type,Comment,Comment_Html,Inspector,Source_File,In_Pa_Pdas,Pa_Pdas_Applicant_Name
2026-May-MI-0067,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Manistee,True,25032,121655.52,,,Manistee County Road Commission,4202.0,,1932750.0,,,,,1936952.0,Complete,County,"CAT A: Estimated: $4202.00 for debris removal and road closure for a pond over-flowing county road.  Reduced: $0.00 Validated $4,202.00 debris removal and road closures using invoices & estimates provided.  
CAT C: Estimated: $3,187,287.00 for 3 countywide culverts, 2 bridges, and 17 roads that were washed out due to overland flooding.  Reduced: $1,254,537.00 for two bridges (Johnson & Potter Rd) bridge estimates provided included improvements to the pre-disaster condition which cannot be included in PDA, contingency costs, and engineering costs. Applicant provided adjusted estimates and limited their costs to ""in-kind"" bridge repairs. Terpak Rd had contingency and engineering costs that were removed from the engineer's estimate. Validated: $1,932,750.00 using applicant provided costs, engineer's estimates, photos,and site inspections.","<b>CAT A: Estimated: $4202.00 </b>for debris removal and road closure for a pond over-flowing county road.  <b>Reduced: $0.00 Validated $4,202.00</b> debris removal and road closures using invoices &amp; estimates provided.  <br><b>CAT C: Estimated: $3,187,287.00</b> for 3 countywide culverts, 2 bridges, and 17 roads that were washed out due to overland flooding.  <b>Reduced: $1,254,537.00 for</b> two bridges (Johnson &amp; Potter Rd) bridge estimates provided included improvements to the pre-disaster condition which cannot be included in PDA, contingency costs, and engineering costs. Applicant provided adjusted estimates and limited their costs to &quot;in-kind&quot; bridge repairs. Terpak Rd had contingency and engineering costs that were removed from the engineer&#x27;s estimate. <b>Validated: $1,932,750.00</b> using applicant provided costs, engineer&#x27;s estimates, photos,and site inspections.",Angela Williams,Table A - Michigan PDA - May 2026.xlsx,True,Manistee County Road Commission 
2026-May-MI-0068,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Manistee,True,25032,121655.52,,,MDNR - Manistee County,,,,,,,7744.61,7744.61,Complete,Government,"CAT G:  Estimated:  $7744.61 for repairs riverbanks, trials and access areas due to flooding. Reduced:  $0.00 Validated $7,744.61 for repairs riverbanks, trials and access areas due to flooding using applicant provided estimates.","<b>CAT G:  Estimated:  $7744.61 </b>for repairs riverbanks, trials and access areas due to flooding. <b>Reduced:  $0.00 Validated $7,744.61</b> for repairs riverbanks, trials and access areas due to flooding using applicant provided estimates.",Angela Williams,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0069,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Marquette,True,66017,320842.62,,,"Ishpeming, City of",,12326.0,,,,,,12326.0,Complete,City,"CAT B: Estimated: $13,936 for Emergency Protective Measures including baricading and temporart sinkhole repair. Reduced: $1609.91 for FA straight time. Validated: $12,326.82 utilizing work log and FAL summaries.","<b>CAT B: Estimated: $13,936</b> for Emergency Protective Measures including baricading and temporart sinkhole repair. <b>Reduced: $1609.91</b> for FA straight time. <b>Validated: $12,326.82</b> utilizing work log and FAL summaries.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,True,"Ishpeming, City of "
2026-May-MI-0070,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Marquette,True,66017,320842.62,,,Marquette County Road Commission,,7619.0,380617.0,,,,,388236.0,Complete,County,"CAT B: Estimated: $7,619 for emergency protective measures (water diversion and temporary gravel) and emergency cut and toss debris removal. Validated: $7,619 utilizing Applicant provided cost estimates and photos.
CAT C: Estimated: $584,729 for asphalt and gravel road damages (eight sites), culvert repairs (four sites), and stabilization at one site. Reduced: $204,112 for FHWA roads, contingency costs, and on CR LG (River Road) - pre-existing damage to the road. Validated: $380,617 utilizing Applicant provided photos, cost estimate, and FEMA Engineer review.","<b>CAT B: Estimated: $7,619</b> for emergency protective measures (water diversion and temporary gravel) and emergency cut and toss debris removal. <b>Validated: $7,619 </b>utilizing Applicant provided cost estimates and photos.<br><b>CAT C: Estimated: $584,729</b> for asphalt and gravel road damages (eight sites), culvert repairs (four sites), and stabilization at one site. <b>Reduced: $204,112</b> for FHWA roads, contingency costs, and on CR LG (River Road) - pre-existing damage to the road. <b>Validated: $380,617</b> utilizing Applicant provided photos, cost estimate, and FEMA Engineer review.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0071,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Mecosta,True,39714,193010.04,,,Mecosta County Parks Commission,,,,,,,632000.0,632000.0,Complete,County,"Cat G: Estimated $835,245.00 for trail repairs to site. Reduced $172,945.00 ($14,000 for geotextile fabric, $50,000 for contingency costs, and $108,945.00 for engineering fees) Validated $632,000.00 based off site inspection showing measurements are consistent with estimates, observation that the trail system had boulder retaining walls in place prior to the disaster to support the trail sidleslopes, and review of photos and costs estimates provided by the applicant. FEMA engineer advised that steel Sheetpiles are appropriate as a method of repair to restore the damages to this site that were caused by the event.","<b>Cat G: Estimated $835,245.00</b> for trail repairs to site.<b> Reduced $172,945.00</b> ($14,000 for geotextile fabric, $50,000 for contingency costs, and $108,945.00 for engineering fees) <b>Validated $632,000.00 </b>based off site inspection showing measurements are consistent with estimates, observation that the trail system had boulder retaining walls in place prior to the disaster to support the trail sidleslopes, and review of photos and costs estimates provided by the applicant. FEMA engineer advised that steel Sheetpiles are appropriate as a method of repair to restore the damages to this site that were caused by the event.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,True,Mecosta County Parks Commission
2026-May-MI-0072,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Menominee,True,23502,114219.72,,,Menominee County,,,403474.0,,,,,403474.0,Complete,County,"Cat C:  Estimated:  $470,574.00  Reduced:  $67,100.00 for being FHWA roads not eligible for FEMA PA  Validated:  $403,474.00 using applicant provided descriptions, maps/photos, and cost estimates.  Original photos supplied showed #5 Lane submerged under water. Photos provided 5/26/2026 show the water has  receded  and damages were confirmed.","<b>Cat C</b>:  <b>Estimated: </b> $470,574.00  <b>Reduced:</b>  $67,100.00 for being FHWA roads not eligible for FEMA PA  <b>Validated:</b>  $403,474.00 using applicant provided descriptions, maps/photos, and cost estimates.  Original photos supplied showed #5 Lane submerged under water. Photos provided 5/26/2026 show the water has  receded  and damages were confirmed.",Angela Williams,Table A - Michigan PDA - May 2026.xlsx,True,Menominee County
2026-May-MI-0073,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Missaukee,True,15052,73152.72,,,Missaukee County Road Commission,,,286453.0,,,,,286453.0,Complete,County,"CAT C: Estimated $306,064 for damages to 20 roads and culverts county wide. Reduced $19,611 for FHWA roads. Validated $286,453 utilizing Applicant provided photos, damages descriptions and detailed cost estimates/summaries.","<b>CAT C: Estimated $306,064</b> for damages to 20 roads and culverts county wide. <b>Reduced $19,611</b> for FHWA roads. <b>Validated $286,453</b> utilizing Applicant provided photos, damages descriptions and detailed cost estimates/summaries.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,True,Missaukee County Road Commission
2026-May-MI-0074,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Montcalm,False,66614,323744.04,,,Montcalm County Road Commission,23413.01,16029.02,,,,,,39442.03,Complete,County,"CAT A: Estimated $23,413.01 for woody debris removal activities on county roads. Validated: $23,413.01 utilizing Applicant provided cost summary and work logs. 
CAT B: Estimated $16,029.02 for closing county roads damaged by the disaster. Validated: $16,029.02 utilizing Applicant provided cost summary and work logs.
CAT C: Estimated $120,404.88 for damage to county roads caused by the disaster. Reduced: $120,404.88 Unable to validate any of the Applicant permanent work claims - Applicant did not provide locations for claimed damages or dimensions.","CAT A: Estimated $23,413.01 for woody debris removal activities on county roads. <b>Validated: $23,413.01</b> utilizing Applicant provided cost summary and work logs. <br><b>CAT B: Estimated $16,029.02 </b>for closing county roads damaged by the disaster. <b>Validated: $16,029.02 </b>utilizing Applicant provided cost summary and work logs.<br><b>CAT C: Estimated $120,404.88 </b>for damage to county roads caused by the disaster. <b>Reduced: $120,404.88 </b>Unable to validate any of the Applicant permanent work claims - Applicant did not provide locations for claimed damages or dimensions.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0075,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Montcalm,False,66614,323744.04,,,Sheridan Fire Department,,12521.62,,,,,,12521.62,Complete,Municipality,"CAT B: Estimated $12,521.62 for emergency protective measures and calls directly related to the disaster. Validated $12,521.62 utilizing Applicant provided cost summary and EMP descriptions.","<b>CAT B: Estimated $12,521.62</b> for emergency protective measures and calls directly related to the disaster. <b>Validated $12,521.62 </b>utilizing Applicant provided cost summary and EMP descriptions.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0076,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Montcalm,False,66614,323744.04,,,"Stanton, City of",,,,,,,,,Complete,City,"CAT B: Estimated $2,183.88 for emergency protective measures city wide inculding barricading off roads, clearing debris, and clearing gravel/sand from drains. Reduced: $2,183.88  for not meeting FY26 minimum project threshold of $4,100.","<b>CAT B: Estimated $2,183.88</b> for emergency protective measures city wide inculding barricading off roads, clearing debris, and clearing gravel/sand from drains. <b>Reduced: $2,183.88</b>  for not meeting FY26 minimum project threshold of $4,100.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0077,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Montmorency,True,9153,44483.58,,,Montmorency County Road Commission,,,57128.0,,,,,57128.0,Complete,Government,"CAT C Estimated: $69,097 gravel road repairs on local and primary roads. Reduced: $11,969 for major collector and primary roads, these road classifications are ineligible for assistance under FEMA's PA program. Validated: $57,128 utilizing applicant supplied invoices and labor records.","<b>CAT C Estimated: $69,097</b> gravel road repairs on local and primary roads. <b>Reduced: $11,969</b> for major collector and primary roads, these road classifications are ineligible for assistance under FEMA&#x27;s PA program. <b>Validated: $57,128 </b>utilizing applicant supplied invoices and labor records.",,Table A - Michigan PDA - May 2026.xlsx,True,Montmorency County Road Commission
2026-May-MI-0078,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Montmorency,True,9153,44483.58,,,PIE&G - Montmorency,,2852.51,,,,,,2852.51,Complete,Co Op,"CAT B Estimated: $2,852.51 for EOC operations to monitor high risk areas. Validated $2,852.510 utilizing Applicant activity description and cost summary.","<b>CAT B Estimated: $2,852.51 </b>for EOC operations to monitor high risk areas. <b>Validated $2,852.510</b> utilizing Applicant activity description and cost summary.",,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0079,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Muskegon,False,175824,854504.64,,,Emergency Operations Center (EOC),,28154.28,109000.0,,,,168313.65,305467.93,Complete,County,"Cat B: Estimated: $28,154.28 for emergency protective measures at the cities of Whitehall, and North Muskegon. After RFI, Applicant provided clarification on its utilization of various agencies to assist with emergency operations. Validated: $28,154.28 utilizing Applicant provided cost summary report.
Cat C: Estimated: $60,000 for washout of city-owned pedestrian bridge, a corresponding road and culvert was also washed out near Baldwin Rd. After RFI, Applicant sent updated documentation increasing requested costs to $136,250.00. Reduced: $27,250.00 for engineering costs included in estimate. Validated $109,000.00 utilizing Applicant photos and cost estimate provided in RFI response.
Cat G: Estimated: $457,853.46 for total roadway and culvert repairs at Meinert Park and Moore Park. Reduced: $289,539.81 for estimated costs exceeded FEMA engineer's estimate after cost reductions for mitigation.  Validated: $168,313.65 utilizing Applicant photos and cost summary reports provided in RFI response and FEMA engineer's estimated costs.","<b>Cat B: Estimated: $28,154.28</b> for emergency protective measures at the cities of Whitehall, and North Muskegon. After RFI, Applicant provided clarification on its utilization of various agencies to assist with emergency operations. <b>Validated: $28,154.28 </b>utilizing Applicant provided cost summary report.<br><b>Cat C: Estimated: $60,000 </b>for washout of city-owned pedestrian bridge, a corresponding road and culvert was also washed out near Baldwin Rd. After RFI, Applicant sent <b>updated documentation increasing requested costs to $136,250.00</b>. <b>Reduced: $27,250.00</b> for engineering costs included in estimate.<b> Validated $109,000.00</b> utilizing Applicant photos and cost estimate provided in RFI response.<br><b>Cat G: Estimated: $457,853.46 </b>for total roadway and culvert repairs at Meinert Park and Moore Park. <b>Reduced: $289,539.81 </b>for<b> </b>estimated costs exceeded FEMA engineer&#x27;s estimate after cost reductions for mitigation.  <b>Validated: $168,313.65</b> utilizing Applicant photos and cost summary reports provided in RFI response and FEMA engineer&#x27;s estimated costs.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0080,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Newaygo,True,49978,242893.08,,,Bridgeton Township,,,,,,,,,Complete,Government,"Cat A: Estimated: $1,842.00 for debris removal (mud) from boat launch drive. Reduced: $1,842.00 for not meeting FY26 minimum threshold of $4,100.
Cat B: Estimated: $54.00 for damaged warning sign. Reduced: $54.00 for not meeting FY26 minimum threshold of $4,100.
Cat C: Estimated: $342.00 for boat launch drive washed out from flood. Reduced: $342.00 for not meeting FY26 minimum threshold of $4,100.","<b>Cat A: Estimated: $1,842.00</b> for debris removal (mud) from boat launch drive. <b>Reduced: $1,842.00</b> for not meeting FY26 minimum threshold of $4,100.<br><b>Cat B: Estimated: $54.00</b> for damaged warning sign. <b>Reduced: $54.00 </b>for not meeting FY26 minimum threshold of $4,100.<br><b>Cat C: Estimated: $342.00 </b>for boat launch drive washed out from flood. <b>Reduced: $342.00</b> for not meeting FY26 minimum threshold of $4,100.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,True,Bridgeton Township
2026-May-MI-0081,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Newaygo,True,49978,242893.08,,,City of Grant,,,,,,,,,Complete,Government,"Cat B: Estimated: $3,159.00 for emergency protective measures. Ashland Grant Fire Department conducted emergency response operations due to flooding conditions. Reduced: $3,159.00 for not meeting FY26 minimum threshold of $4,100.","<b>Cat B: Estimated: $3,159.00 </b>for emergency protective measures. Ashland Grant Fire Department conducted emergency response operations due to flooding conditions. <b>Reduced: $3,159.00</b> for not meeting FY26 minimum threshold of $4,100.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,True,City of Grant
2026-May-MI-0082,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Newaygo,True,49978,242893.08,,,City of Newaygo,,5422.4,,,,,,5422.4,Complete,Government,"Cat B: Estimated: $5,422.40 for emergency protective measures. Newaygo Fire Department conducted emergency response operations due to flooding conditions. Validated: $5,422.40 utilizing Applicant provided cost summary.","<b>Cat B: Estimated: $5,422.40</b> for emergency protective measures. Newaygo Fire Department conducted emergency response operations due to flooding conditions. <b>Validated: $5,422.40 </b>utilizing Applicant provided cost summary.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,True,City of Newaygo
2026-May-MI-0083,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Newaygo,True,49978,242893.08,,,County of Newaygo,,11142.0,248373.84,,,,,259515.84,Complete,County,"Cat A: Estimated: $879.00 for debris removal from 5 drains. Reduced: $879.00 for not meeting FY26 minimum threshold of $4,100.
Cat B: Estimated: $11,142.00 for emergency protective measures. Due to flooding conditions, the Emergency Operations Center was activated and Newaygo County Sheriff's office performed evacuations and hazard remediation. Validated: $11,142.00 utilizing Applicant provided damage inventory and cost summary reports.
Cat C: Estimated: 254,395.78 for culvert wash out and riprap replacement. Reduced: $6,021.94 for including FHWA road. (Spruce north of 1 Mile).Validated: $248,373.84 utilizing applicant provided estimates and invoices provided. 
Cat G: Estimated: $230.00 for 12' footbridge at White Cloud County Park Trail washed out downstream. Reduced: $230.00 for not meeting FY26 minimum threshold of $4,100.","<b>Cat A: Estimated: $879.00</b> for debris removal from 5 drains.<b> Reduced: $879.00</b> for not meeting FY26 minimum threshold of $4,100.<br><b>Cat B: Estimated: $11,142.00</b> for emergency protective measures. Due to flooding conditions, the Emergency Operations Center was activated and Newaygo County Sheriff&#x27;s office performed evacuations and hazard remediation. <b>Validated: $11,142.00</b> utilizing Applicant provided damage inventory and cost summary reports.<br><b>Cat C: Estimated: 254,395.78</b> for culvert wash out and riprap replacement. <b>Reduced: $6,021.94</b> for including FHWA road. (Spruce north of 1 Mile).Validated: <b>$248,373.84 </b>utilizing applicant provided estimates and invoices provided. <br><b>Cat G: Estimated: $230.00</b> for 12&#x27; footbridge at White Cloud County Park Trail washed out downstream. <b>Reduced: $230.00</b> for not meeting FY26 minimum threshold of $4,100.  <br><br>",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,True,County of Newaygo
2026-May-MI-0084,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Newaygo,True,49978,242893.08,,,Great Lakes Energy Co-Op - Newaygo,,,,,,11697.36,,11697.36,Complete,PNP,"CAT F:  Estimated: $11,697.36   for power outage and restoration due to flooding.  Validated: $11,697.36  utilizing applicant provided cost summaries.","CAT F:  <b>Estimated: </b>$11,697.36   for power outage and restoration due to flooding. <b> Validated:</b> $11,697.36  utilizing applicant provided cost summaries.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,True,Great Lakes Energy Co-Op - Newaygo
2026-May-MI-0085,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Newaygo,True,49978,242893.08,,,MDNR - Newaygo County,,,,,,,4515.0,4515.0,Complete,Government,"CAT G: Estimated $4,515  Validated $4,515 to repair washout around vault, and pumping vault using applicant provided estimates.","<b>CAT G: Estimated $4,515  Validated $4,515</b> to repair washout around vault, and pumping vault using applicant provided estimates.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0086,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Newaygo,True,49978,242893.08,,,Village of Hesperia,,32534.0,,,,,,32534.0,Complete,Government,"Cat B: Estimated: $32,534 for emergency protective measures at Hesperia Dam, including sandbagging and excavation operations necessary to mitigate immediate threats due to flooding. Validated: $32,534.25 utilizing Applicant provide cost summary and photos.","Cat B: Estimated: $32,534 for emergency protective measures at Hesperia Dam, including sandbagging and excavation operations necessary to mitigate immediate threats due to flooding. <b>Validated: $32,534.25</b> utilizing Applicant provide cost summary and photos.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,True,Village of Hesperia
2026-May-MI-0087,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Ogemaw,True,20770,100942.2,,,MDNR - Ogemaw County,,,,,,,6000.0,6000.0,Complete,Government,"Cat. G- Estimated $6,000 Validated $6,000 to repair roads from washouts using applicant provided estimates.","Cat. G- Estimated $6,000 Validated $6,000 to repair roads from washouts using applicant provided estimates.",Tracie Smith,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0088,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Ogemaw,True,20770,100942.2,,,Ogemaw County Road Commission,,,106500.0,,,,,106500.0,Complete,County,"Cat C - Estimated $130,500 for road damages and repairs to culvert failures after storm. Reduced $24,000 for ineligible FHWA roads (Sage Lake at Boat Launt and Sage Lake E of Dump). Validated $106,500 based on applicant documentation","<b>Cat C - Estimated $130,500</b> for road damages and repairs to culvert failures after storm. <b>Reduced </b>$24,000 for ineligible FHWA roads (Sage Lake at Boat Launt and Sage Lake E of Dump). <b>Validated $106,500</b> based on applicant documentation",Tracie Smith,Table A - Michigan PDA - May 2026.xlsx,True,Ogemaw County Road Commission
2026-May-MI-0089,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Ogemaw,True,20770,100942.2,,,Ogemaw District Library,,,,,10405.0,,,10405.0,Complete,Government,"Cat. E- Estimated $10,405 for furnace replacement, basement was flooded and furnace was damaged in flood.  Validated $10.405 applicant provided a letter from insurance company validating that their deductible was $25,000.  The costs to replace the furnace were less than the deductible.","<b>Cat. E- Estimated $10,405</b> for furnace replacement, basement was flooded and furnace was damaged in flood.  <b>Validated $10.405</b> applicant provided a letter from insurance company validating that their deductible was $25,000.  The costs to replace the furnace were less than the deductible.",Tracie Smith,Table A - Michigan PDA - May 2026.xlsx,True,Ogemaw District Library
2026-May-MI-0090,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Osceola,True,22891,111250.26,,,Evart Area Fire Department,,166516.06,,,,,,166516.06,Complete,Government,,,Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0091,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Osceola,True,22891,111250.26,,,Evart City,5940.66,,24790.0,,,,7259.0,37989.66,Complete,Government,,,Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,True,Evart City
2026-May-MI-0092,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Osceola,True,22891,111250.26,,,Great Lakes Energy Co-Op - Osceola,,,,,,25385.76,,25385.76,Complete,PNP,,,Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0093,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Osceola,True,22891,111250.26,,,Hersey Township,5474.8,7087.32,,,,,,12562.12,Complete,Government,,,Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,True,Hersey Township
2026-May-MI-0094,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Osceola,True,22891,111250.26,,,Lincoln Township Fire Department,,10048.0,,,,,,10048.0,Complete,Government,,,Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,True,Lincoln Township Fire Department
2026-May-MI-0095,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Osceola,True,22891,111250.26,,,MDNR - Osceola County,,,,,,,27500.0,27500.0,Complete,Government,,,Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0096,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Osceola,True,22891,111250.26,,,Osceola County Emergency Management,12073.6,8976.97,,,,,,21050.57,Complete,Government,,,Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,True,Osceola County Emergency Management
2026-May-MI-0097,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Osceola,True,22891,111250.26,,,Osceola County Road Commission,,95000.0,861500.0,,,,,956500.0,Complete,Government,,,Anessa Jones,Table A - Michigan PDA - May 2026.xlsx,True,Osceola County Road Commission
2026-May-MI-0098,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Oscoda,True,8219,39944.34,,,MDNR - Oscoda County,,,,,,,1036.0,1036.0,Complete,Government,"Cat G - Estimated $1,036 Validated $1,036 for gravel road washout repairs applicant provided estimates","Cat G - Estimated $1,036 Validated $1,036 for gravel road washout repairs applicant provided estimates",Tracie Smith,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0099,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Oscoda,True,8219,39944.34,,,Oscoda County Road Commission,,7058.07,82348.05,,,,,89406.12,Complete,County,"Cat B - Estimated $7,058.07 for emergency response measures and emergency signage. Validated: $7,058.07 from applicant documentation. 
Cat C - Estimated $97,537.24 for road repairs including labor, materials and equipment. RFI sent to applicant verify the name of the claimed facility Reduced: $15,189.19 for claimed damages that are on FHWA roads. Validated: $82,348.05 based on applicant documentation","<b>Cat B - Estimated $7,058.07</b> for emergency response measures and emergency signage.<b> Validated: $7,058.07</b> from applicant documentation. <br><b>Cat C - Estimated $97,537.24</b> for road repairs including labor, materials and equipment. RFI sent to applicant verify the name of the claimed facility <b>Reduced: $15,189.19</b> for claimed damages that are on FHWA roads. <b>Validated: $82,348.05</b> based on applicant documentation",Tracie Smith,Table A - Michigan PDA - May 2026.xlsx,True,Oscoda County Road Commission
2026-May-MI-0100,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Presque Isle,True,12982,63092.52,,,MDNR - Presque Isle County,,,,,,,93750.0,93750.0,Complete,Government,"CAT G Estimated: $93,750 Validated $93,750.00 for repairs to shoreline erosions and road washouts using applicant provided estimates.","CAT G <b>Estimated: $93,750 Validated $93,750.00</b> for repairs to shoreline erosions and road washouts using applicant provided estimates.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0101,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Presque Isle,True,12982,63092.52,,,PIE&G - Presque Isle,,,,,,14620.0,,14620.0,Complete,Co Op,"CAT F Estimated: $14,620 for damages to underground gas mainline, gas meters and connections. Validated $14,620 utilizing Applicant provided damage descriptions and cost summary.","<b>CAT F Estimated: $14,620 </b>for damages to underground gas mainline, gas meters and connections. <b>Validated $14,620</b> utilizing Applicant provided damage descriptions and cost summary.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0102,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Presque Isle,True,12982,63092.52,,,Presque Isle County Rd Commission,,,105000.0,,,,,105000.0,Complete,County,"Estimated: $320,000 for damages to 12 roads, sholders, and culverts. Reduced: $215,000 for FHWA roads. Validated $105,000 utilizing applicant provided damage descriptions and cost estimates.","<b>Estimated: $320,000</b> for damages to 12 roads, sholders, and culverts. <b>Reduced: $215,000</b> for FHWA roads. <b>Validated $105,000</b> utilizing applicant provided damage descriptions and cost estimates.",Catherine Waren,Table A - Michigan PDA - May 2026.xlsx,True,Presque Isle County Rd Commission
2026-May-MI-0103,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Roscommon,False,23459,114010.74,,,Beacon Assembly of God,,,,,,,,,Complete,Other,"Cat E: Estimated $2,500 for insurance deductible to repair damages to church building. Reduced: $2,500 for not meeting FY26 minimum threshold of $4,100.","<b>Cat E: Estimated $2,500</b> for insurance deductible to repair damages to church building. <b>Reduced: $2,500 </b>for not meeting FY26 minimum threshold of $4,100.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0104,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Roscommon,False,23459,114010.74,,,MDNR - Roscommon,,,,,,,25124.81,25124.81,Complete,Government,"Cat. G Estimated: $25,124.81 Validated $25,124.81 for repairs to campground and clogged draines, seawall, ramps ,dock, and canoe/kayak infrastructure using applicant provided estimates.","Cat. G Estimated: $25,124.81 Validated $25,124.81 for repairs to campground and clogged draines, seawall, ramps ,dock, and canoe/kayak infrastructure using applicant provided estimates.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0105,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Roscommon,False,23459,114010.74,,,Road Commission,,,44948.27,,,,,44948.27,Complete,Government,"Cat C: Estimated: $47,713.27 for damage to the roadway and associated drainage infrastructure. Flood debris plugged the culvert, resulting in water overtopping the road and leading to culvert failure and a washout of the road surface in 5 locations. Reduced: $2,765.00 for engineering costs included in estimate. Validated: $44,948.27 utilizing Applicant provided estimates and detailed photos.","Cat C: Estimated: $47,713.27 for damage to the roadway and associated drainage infrastructure. Flood debris plugged the culvert, resulting in water overtopping the road and leading to culvert failure and a washout of the road surface in 5 locations. <b>Reduced: $2,765.00</b> for engineering costs included in estimate. <b>Validated: $44,948.27</b> utilizing Applicant provided estimates and detailed photos.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,False,
2026-May-MI-0106,2026-May-MI,2026,May,MI,10077331,19550022.14,4925,Roscommon,False,23459,114010.74,,,Roscommon Township -Sperry Park,,,,,,,8500.0,8500.0,Complete,Other,"Cat G: Estimated: $8,500.00 for the replacement of 200 yards of beach sand, installation of a weed barrier, and damage repair to seawall caused by the flooding event. Validated: $8,500.00 utilizing Applicant provided cost estimate.","Cat G: Estimated: $8,500.00 for the replacement of 200 yards of beach sand, installation of a weed barrier, and damage repair to seawall caused by the flooding event. <b>Validated: $8,500.00</b> utilizing Applicant provided cost estimate.",Shawana Thomas,Table A - Michigan PDA - May 2026.xlsx,False,
