Year,Month,State,State_Pop, State_Threshold,Declaration_Number,County,Met_Threshold,County_Pop, County_Threshold ,Applicant_Id,SLTT_Organization_Id,Applicant_Name,Cat_A,Cat_B,Cat_C,Cat_D,Cat_E,Cat_F,Cat_G,Total
2025,May,IN,6785528,12824647.92,4882,Bartholomew,true,82208,361715.2,255244,null,"Columbus, City of - Columbus Parks and Recreation Department",23496.49,  ,  ,  ,  ,  ,68549.47,92045.96
2025,May,IN,6785528,12824647.92,4882,Harrison,true,39654,174477.6,null,null,Middleton Fire Department,  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Crawford,true,10526,46314.4,255292,null,CRAWFORD (COUNTY) / HIGHWAY DEPT,  ,  ,245198.02,  ,  ,  ,  ,245198.02
2025,May,IN,6785528,12824647.92,4882,Martin,true,9812,43172.8,255340,null,MARTIN COUNTY HIGHWAY DEPARTMENT,  ,  ,75422.59,  ,  ,  ,  ,75422.59
2025,May,IN,6785528,12824647.92,4882,Harrison,true,39654,174477.6,255342,null,MAUCKPORT (TOWN OF),9480.19,  ,  ,  ,  ,  ,  ,9480.19
2025,May,IN,6785528,12824647.92,4882,Clark,true,121093,532809.2,null,null,Origin Park,  ,  ,  ,  ,  ,  ,      ,0
2025,May,IN,6785528,12824647.92,4882,Harrison,true,39654,174477.6,255638,null,Harrison County Rural Electric Membership Corp (REMC),  ,  ,  ,  ,  ,64194,  ,64194
2025,May,IN,6785528,12824647.92,4882,Lawrence,true,45011,198048.4,255623,null,Indiana Department of Natural Resources,  ,5500,  ,  ,  ,  ,  ,5500
2025,May,IN,6785528,12824647.92,4882,Washington,true,28182,124000.8,255354,null,Washington County,  ,72176.59,  ,  ,  ,  ,  ,72176.59
2025,May,IN,6785528,12824647.92,4882,Orange,true,19867,87414.8,255355,null,Town of Paoli,  ,13956.56,  ,  ,  ,  ,  ,13956.56
2025,May,IN,6785528,12824647.92,4882,Floyd,true,80484,354129.6,255356,null,FLOYD (COUNTY) / HIGHWAY DEPT. / HIGHWAY DEPT.,44377.31,  ,  ,  ,  ,  ,  ,44377.31
2025,May,IN,6785528,12824647.92,4882,Floyd,true,80484,354129.6,255357,null,FLOYD (COUNTY) / SHERIFF'S DEPT. / SHERIFF'S DEPT.,  ,4598.35,  ,  ,40000,  ,  ,44598.35
2025,May,IN,6785528,12824647.92,4882,Franklin,true,22785,100254,255359,null,FRANKLIN COUNTY HIGHWAY DEPARTMENT,29894,83900,2869126,  ,  ,  ,  ,2982920
2025,May,IN,6785528,12824647.92,4882,Washington,true,28182,124000.8,255363,null,Franklin Township Fire Department,  ,7200,  ,  ,  ,  ,  ,7200
2025,May,IN,6785528,12824647.92,4882,Jackson,false,46428,204283.2,255288,null,JACKSON COUNTY - REMC,  ,  ,  ,  ,  ,354206.21,  ,354206.21
2025,May,IN,6785528,12824647.92,4882,Martin,true,9812,43172.8,255370,null,"SHOALS, TOWN OF",  ,  ,  ,  ,  ,  ,      ,0
2025,May,IN,6785528,12824647.92,4882,Franklin,true,22785,100254,255385,null,Whitewater Canal Trail Inc,  ,1350,  ,  ,  ,  ,17436,18786
2025,May,IN,6785528,12824647.92,4882,Decatur,true,26472,116476.8,255390,null,DECATUR COUNTY PARKS AND RECREATION,7200,  ,  ,  ,  ,  ,  ,7200
2025,May,IN,6785528,12824647.92,4882,Bartholomew,true,82208,361715.2,255271,null,EAST COLUMBUS FIRE DEPARTMENT,  ,15673.84,  ,  ,  ,  ,  ,15673.84
2025,May,IN,6785528,12824647.92,4882,Decatur,true,26472,116476.8,255406,null,DECATUR COUNTY HIGHWAY DEPARTMENT,79588.89,  ,26529.63,  ,  ,  ,  ,106118.52
2025,May,IN,6785528,12824647.92,4882,Bartholomew,true,82208,361715.2,255421,null,Harrison Township Fire Department (Bartholomew Co),  ,5283.85,  ,  ,  ,  ,  ,5283.85
2025,May,IN,6785528,12824647.92,4882,Madison,true,130129,572567.6,null,null,"Pendelton, Town of",  ,  ,  ,  ,  ,31303.44,  ,31303.44
2025,May,IN,6785528,12824647.92,4882,Jefferson,true,33147,145846.8,null,null,Pendleton IMPA,  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Clay,true,26466,116450.4,null,null,Posey Township Fire Department,  ,  ,  ,  ,null,null,  ,0
2025,May,IN,6785528,12824647.92,4882,Morgan,true,71780,315832,255427,null,Brown Township Fire & Rescue,  ,17272,  ,  ,  ,  ,  ,17272
2025,May,IN,6785528,12824647.92,4882,Madison,true,130129,572567.6,255499,null,MADISON COUNTY,  ,12967.7,  ,  ,20596.89,  ,  ,33564.59
2025,May,IN,6785528,12824647.92,4882,Morgan,true,71780,315832,255436,null,Monrovia Police Department,  ,9580,  ,  ,  ,  ,  ,9580
2025,May,IN,6785528,12824647.92,4882,Decatur,true,26472,116476.8,255480,null,DECATUR COUNTY REMC,  ,  ,  ,  ,  ,38000,  ,38000
2025,May,IN,6785528,12824647.92,4882,Harrison,true,39654,174477.6,null,null,Ramsey Volunteer Fire Department,  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Marshall,true,46095,202818,255493,null,Marshall County Rural Electric Membership Corp (REMC),  ,  ,  ,  ,  ,318041.66,  ,318041.66
2025,May,IN,6785528,12824647.92,4882,Franklin,true,22785,100254,255495,null,Franklin County EMA,  ,3599.25,  ,  ,  ,  ,  ,3599.25
2025,May,IN,6785528,12824647.92,4882,Parke,false,16156,71086.4,null,null,"Rockville, City of",  ,  ,  ,  ,  ,13747.34,  ,13747.34
2025,May,IN,6785528,12824647.92,4882,Morgan,true,71780,315832,255216,null,"Martinsville, City of",  ,13796,  ,  ,  ,  ,  ,13796
2025,May,IN,6785528,12824647.92,4882,Morgan,true,71780,315832,255623,null,Indiana Department of Natural Resources,null,4500,null,null,null,null,null,4500
2025,May,IN,6785528,12824647.92,4882,Morgan,true,71780,315832,255435,null,MORGAN COUNTY,  ,22106,252917,  ,  ,  ,  ,275023
2025,May,IN,6785528,12824647.92,4882,Owen,true,21321,93812.4,255345,null,OWEN (COUNTY) / HIGHWAY DEPT. / HIGHWAY DEPT.,12000,277017.43,991932.28,  ,  ,  ,  ,1280949.71
2025,May,IN,6785528,12824647.92,4882,Shelby,false,45055,198242,null,null,Shelby County Sheriff/Police Department,  ,75727.12,5246,  ,  ,  ,  ,80973.12
2025,May,IN,6785528,12824647.92,4882,Orange,true,19867,87414.8,255344,null,ORANGE (COUNTY) / HIGHWAY DEPT. / HIGHWAY DEPT.,32930.65,  ,  ,  ,  ,  ,  ,32930.65
2025,May,IN,6785528,12824647.92,4882,Parke,false,16156,71086.4,255211,null,Parke County Rural Electric Membership Corp (REMC),10145.7,  ,21207.35,  ,  ,23203.68,  ,54556.73
2025,May,IN,6785528,12824647.92,4882,Brown,true,15475,68090,255197,null,SOUTH CENTRAL INDIANA REMC (2),  ,  ,  ,  ,  ,102555.05,  ,102555.05
2025,May,IN,6785528,12824647.92,4882,Madison,true,130129,572567.6,255501,null,LAPEL (TOWN OF),  ,21407.44,  ,  ,  ,  ,  ,21407.44
2025,May,IN,6785528,12824647.92,4882,Washington,true,28182,277029.06,255288,null,JACKSON COUNTY - REMC,null,null,null,null,null,192660,null,192660
2025,May,IN,6785528,12824647.92,4882,Brown,true,15475,68090,255288,null,JACKSON COUNTY - REMC,null,null,null,null,null,55513,null,55513
2025,May,IN,6785528,12824647.92,4882,Brown,true,15475,68090,255512,null,Southern Brown Volunteer Fire Department�Van Buren Township Trustee,  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Floyd,true,80484,354129.6,255528,null,Highlander Fire Protection District,  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Madison,true,130129,572567.6,255562,null,MADISON COUNTY HIGHWAY DEPT.,182462.42,  ,  ,  ,  ,  ,  ,182462.42
2025,May,IN,6785528,12824647.92,4882,Vigo,false,106153,467073.2,null,null,"Terre Haute, City of ",55691.77,  ,  ,  ,  ,  ,10930.3,66622.07
2025,May,IN,6785528,12824647.92,4882,Clark,true,121093,532809.2,null,null,Town of Clarksville,  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Spencer,false,19810,87164,null,null,Town of Grandview ,4324.01,15103.47,5722,  ,  ,  ,  ,25149.48
2025,May,IN,6785528,12824647.92,4882,Madison,true,130129,572567.6,255564,null,Richland Township Trustee,8720,  ,  ,  ,  ,  ,  ,8720
2025,May,IN,6785528,12824647.92,4882,Madison,true,130129,572567.6,255565,null,"Anderson University, Inc",  ,  ,  ,  ,100000,  ,  ,100000
2025,May,IN,6785528,12824647.92,4882,Floyd,true,80484,354129.6,255638,null,Harrison County Rural Electric Membership Corp (REMC),null,null,null,null,null,3756,null,3756
2025,May,IN,6785528,12824647.92,4882,Floyd,true,80484,354129.6,255585,null,House of God Five Mile Lane Church,  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Perry,true,19867,87414.8,255602,null,Integrated Public Safety Commission,  ,  ,  ,  ,  ,25227.56,  ,25227.56
2025,May,IN,6785528,12824647.92,4882,Clay,true,26466,116450.4,255267,null,UTILITIES DISTRICT OF WESTERN INDIANA REMC,  ,  ,  ,  ,null,2853,  ,2853
2025,May,IN,6785528,12824647.92,4882,Clay,true,26466,116450.4,255211,null,Parke County Rural Electric Membership Corp (REMC),null,null,null,null,null,2399,null,2399
2025,May,IN,6785528,12824647.92,4882,Clay,true,26466,116450.4,null,null,Town of Harmony,7951,  ,  ,  ,null,null,  ,7951
2025,May,IN,6785528,12824647.92,4882,Morgan,true,71780,315832,null,null,Town of Moresville,  ,18251,  ,  ,  ,279431,  ,297682
2025,May,IN,6785528,12824647.92,4882,Owen,true,19810,87164,255285,null,"Spencer, Town of",7336.94,null,null,null,null,10000,null,17336.94
2025,May,IN,6785528,12824647.92,4882,Vanderburgh,true,180136,792598.4,255213,null,Vanderburgh County,  ,8190.43,  ,  ,  ,  ,87360.08,95550.51
2025,May,IN,6785528,12824647.92,4882,Lawrence,true,45011,198048.4,255288,null,JACKSON COUNTY - REMC,null,null,null,null,null,23132,null,23132
2025,May,IN,6785528,12824647.92,4882,Lawrence,true,45011,198048.4,null,null,Town of Oolitic,  ,5555,  ,  ,  ,57486,  ,63041
2025,May,IN,6785528,12824647.92,4882,Warren,true,8440,37136,255611,null,Warren County Rural Electric Membership Corp (REMC),  ,  ,  ,  ,  ,43452,  ,43452
2025,May,IN,6785528,12824647.92,4882,Owen,true,21321,93812.4,255628,null,OWEN VALLEY SPORTS COMPLEX,  ,      ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Warrick,true,63898,281151.2,255287,null,Warrick County Highway,  ,2376.92,  ,  ,  ,  ,  ,2376.92
2025,May,IN,6785528,12824647.92,4882,Vigo,false,106153,467073.2,null,null,Vigo County ,44691.97,20857.33,181851.26,  ,  ,23232.76,  ,270633.32
2025,May,IN,6785528,12824647.92,4882,Owen,true,21321,1603125.99,255267,null,UTILITIES DISTRICT OF WESTERN INDIANA REMC,null,null,null,null,null,1890,null,1890
2025,May,IN,6785528,12824647.92,4882,Greene,true,30803,135533.2,255267,null,UTILITIES DISTRICT OF WESTERN INDIANA REMC,null,null,null,null,null,19100,null,19100
2025,May,IN,6785528,12824647.92,4882,Greene,true,30803,135533.2,255654,null,"SWITZ CITY, TOWN OF",  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Harrison,true,39654,174477.6,255679,null,"NEW AMSTERDAM, TOWN OF",  ,  ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Madison,true,130129,572567.6,255680,null,Lapel Stony Creek Township Fire Territory,  ,      ,  ,  ,  ,  ,  ,0
2025,May,IN,6785528,12824647.92,4882,Orange,true,19867,87414.8,255692,null,Orange County Rural Electric Membership Corp (REMC),  ,  ,  ,  ,  ,  ,  ,null
2025,May,IN,6785528,12824647.92,4882,White,false,24688,108627.2,null,null,White County,  ,  ,  ,  ,  ,  ,  ,null
2025,May,IN,6785528,12824647.92,4882,Morgan,true,15475,68090,255197,null,SOUTH CENTRAL INDIANA REMC (2),  ,  ,  ,  ,  ,191994.92,  ,191994.92
2025,May,IN,6785528,12824647.92,4882,Owen,true,15475,68090,255197,null,SOUTH CENTRAL INDIANA REMC (2),  ,  ,  ,  ,  ,125732.03,  ,125732.03
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Barnesville, Village of ",8857,        ,        ,        ,        ,7123,        ,15979
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Bellaire, Village of",4000,        ,        ,        ,        ,25290,        ,29290
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Belmont County Engineer,230011,64175,948798,        ,        ,        ,        ,1242983
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Bridgeport School District,        ,        ,        ,        ,84143,        ,        ,84143
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Bridgeport, Village of",        ,        ,11781,        ,        ,        ,        ,11780
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Brookside, Village of ",4400,19575,        ,        ,8248,        ,        ,32222
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Colerain, Township of",52821,        ,879080,        ,        ,        ,        ,931901
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Kirkwood Township,        ,15320,5660,        ,        ,        ,        ,20980
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Martin's Ferry, city of",7170,        ,437600,        ,        ,        ,        ,444769
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Mead Township,33649,        ,937280,        ,        ,        ,        ,970927
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Pease, Township of",75000,        ,930000,        ,        ,        ,        ,1005000
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Powhatan, Village of ",        ,26860,        ,        ,        ,7324,        ,34182
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Pultney Township,        ,        ,200000,        ,        ,        ,        ,200000
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Richland Township,10000,        ,576000,        ,        ,        ,        ,586000
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Smith Township,30800,        ,        ,        ,        ,        ,        ,30800
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Somerset Township ,30000,        ,13400,        ,        ,        ,        ,43400
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"St. Clairsville, City of ",        ,19614,        ,        ,        ,        ,        ,19614
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Union Township,23285,        ,91030,        ,        ,        ,        ,114314
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Warren Township,        ,12196,89377,        ,        ,        ,        ,101571
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Washington Township,        ,        ,816000,        ,        ,        ,        ,816000
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Wayne Township,        ,        ,114000,        ,        ,        ,        ,114000
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,Wheeling Township,45344,45000,5024,        ,        ,        ,        ,95367
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,York Township,        ,4300,28679,        ,        ,        ,        ,32979
2024,April,OH,11799448,21710984,null,Belmont,null,66497,305886.2,null,null,"Yorkville, Village of",        ,        ,8000,        ,        ,9132,        ,17132
2024,April,OH,11799448,21710984,null,Guernsey,null,38438,176814.8,null,null,Guernsey County Engineer,        ,32195,814641,        ,        ,        ,        ,846836
2024,April,OH,11799448,21710984,null,Guernsey,null,38438,176814.8,null,null,Londonderry Township,        ,        ,        ,        ,        ,        ,        ,          
2024,April,OH,11799448,21710984,null,Guernsey,null,38438,176814.8,null,null,Spencer Township,        ,        ,73300,        ,        ,        ,        ,73300
2024,April,OH,11799448,21710984,null,Guernsey,null,38438,176814.8,null,null,Wills Township,        ,        ,        ,        ,        ,        ,        ,          
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,"Adena, Village",5000,        ,        ,        ,30000,        ,        ,35000
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,Island Creek Township,        ,        ,11784,        ,        ,        ,        ,11784
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,Jefferson County Engineer,88374,        ,377356,        ,        ,        ,        ,465729
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,Knox Township,27912,        ,100000,        ,        ,        ,        ,127911
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,"Rayland, Village ",        ,        ,        ,        ,13000,        ,35966,13000
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,"Steubenville, City of",        ,318500,        ,        ,        ,574250,        ,892750
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,Warren Township - Jefferson County,6000,        ,120000,        ,        ,        ,        ,126000
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,Wells Township,        ,        ,16197,        ,        ,        ,        ,16197
2024,April,OH,11799448,21710984,null,Jefferson,null,65249,300145.4,null,null,Yorkville,5000,        ,        ,        ,        ,        ,        ,5000
2024,April,OH,11799448,21710984,null,Meigs,null,22210,102166,null,null,"Chester, Township of ",7922,        ,84584,        ,        ,        ,        ,92506
2024,April,OH,11799448,21710984,null,Meigs,null,22210,102166,null,null,Meigs County Highway Department,45579,        ,30038,        ,        ,        ,        ,75615
2024,April,OH,11799448,21710984,null,Monroe,null,13385,61571,null,null,Center Township ,        ,20182,11570,        ,        ,        ,        ,31752
2024,April,OH,11799448,21710984,null,Monroe,null,13385,61571,null,null,Franklin Township,        ,        ,6945,        ,        ,        ,        ,6945
2024,April,OH,11799448,21710984,null,Monroe,null,13385,61571,null,null,Green Township,        ,        ,100110,        ,        ,        ,        ,100110
2024,April,OH,11799448,21710984,null,Monroe,null,13385,61571,null,null,Jackson Township,        ,        ,65634,        ,        ,        ,        ,65634
2024,April,OH,11799448,21710984,null,Monroe,null,13385,61571,null,null,Monroe County Engineer,72396,375980,1905292,        ,        ,        ,        ,2353667
2024,April,OH,11799448,21710984,null,Monroe,null,13385,61571,null,null,Ohio Township,4631,        ,213622,        ,        ,        ,        ,218253
2024,April,OH,11799448,21710984,null,Morgan,null,13802,63489.2,null,null,Morgan County Engineer,        ,        ,1003154,        ,        ,        ,        ,1003154
2024,April,OH,11799448,21710984,null,Noble,null,14115,64929,null,null,Beaver Township,        ,        ,12245,        ,        ,        ,        ,12245
2024,April,OH,11799448,21710984,null,Noble,null,14115,64929,null,null,Elk Township,        ,        ,66940,        ,        ,        ,        ,66940
2024,April,OH,11799448,21710984,null,Noble,null,14115,64929,null,null,Enoch Township,        ,        ,35325,        ,        ,        ,        ,35325
2024,April,OH,11799448,21710984,null,Noble,null,14115,64929,null,null,Noble County Engineer,8929,        ,1484360,        ,        ,        ,        ,1493289
2024,April,OH,11799448,21710984,null,Noble,null,14115,64929,null,null,Olive Township,        ,        ,529601,        ,        ,        ,        ,529601
2024,April,OH,11799448,21710984,null,Noble,null,14115,64929,null,null,Seneca Township,        ,        ,95400,        ,        ,        ,        ,95400
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Adams Township - Washington County,        ,        ,145402,        ,        ,        ,        ,145402
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Belpre Township,        ,        ,11610,        ,        ,        ,        ,11609
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Fearing Township,        ,        ,87995,        ,        ,        ,        ,87995
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Grandview Township,        ,        ,237416,        ,        ,        ,        ,237416
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Independence Township,        ,        ,117500,        ,        ,        ,        ,117500
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Lawrence Township,        ,        ,58600,        ,        ,        ,        ,58600
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Ludlow Township,        ,        ,275000,        ,        ,        ,        ,275000
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Marietta Township,        ,        ,        ,        ,        ,        ,        ,          
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,"Marietta, City of",81714,        ,        ,        ,        ,203530,        ,285243
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Newport Township,        ,        ,        ,        ,        ,        ,        ,          
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Palmer Township,        ,        ,        ,        ,        ,        ,        ,          
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Warren Township - Washington County,        ,        ,9000,        ,        ,        ,        ,9000
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Washington County Engineer,58251,        ,354709,        ,        ,        ,        ,412960
2024,April,OH,11799448,21710984,null,Washington,null,59771,274946.6,null,null,Watertown Township,        ,        ,35000,        ,        ,        ,        ,35000
2024,June-September,MN,5706494,10499949,4797,Blue Earth,null,69112,317915.2,null,null,Blue Earth County,215000,20000,2911000,        ,523000,20000,1350500,3689000
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,Bashaw TWP,        ,        ,3805,        ,        ,        ,        ,3805
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,Evan,        ,        ,        ,        ,10530,        ,        ,10530
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,Milford TWP,        ,        ,6000,        ,        ,        ,        ,6000
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,Mulligan TWP,        ,        ,13361,        ,        ,        ,        ,13361
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,New Ulm,5327,        ,4266,        ,        ,        ,        ,9593
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,North Star TWP,        ,        ,17283,        ,        ,        ,        ,17283
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,Prairieville TWP,        ,        ,23100,        ,        ,        ,        ,23100
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,Springfield,        ,9326,        ,        ,        ,        ,45218,9326
2024,June-September,MN,5706494,10499949,4797,Brown,null,25912,119195.2,null,null,Stately TWP,        ,        ,8973,        ,        ,        ,        ,8973
2024,June-September,MN,5706494,10499949,4797,Carver,null,106922,491841.2,null,null,Carver County ,134863,184882,125972,        ,55000,        ,121400,500717
2024,June-September,MN,5706494,10499949,4797,Cass,null,30066,138303.6,null,null,Cass County ,10000,156562,        ,        ,        ,38000,        ,204561
2024,June-September,MN,5706494,10499949,4797,Cook,null,5600,25760,null,null,Cook County,        ,20000,192000,        ,        ,        ,        ,212000
2024,June-September,MN,5706494,10499949,4797,Cottonwood,null,11517,52978.2,null,null,Cottonwood County,100000,200000,1500000,100000,        ,100000,700000,2000000
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,City of Burnsville,33629,        ,        ,        ,        ,        ,        ,33629
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,City of Hastings,6017,3170,        ,        ,        ,        ,        ,9187
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,City of Inver Grove Heights,        ,60200,        ,        ,        ,        ,        ,60200
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,City of Miesville Ravine,        ,        ,        ,        ,        ,        ,        ,          
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,City of South St. Paul,4800,47034,        ,        ,        ,        ,        ,51833
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,"City of St. Paul - Water Street, Lilydale",45000,        ,        ,        ,        ,        ,        ,45000
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,Dakota County,        ,        ,        ,        ,        ,        ,        ,          
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,Dakota County Byllesby Dam,25000,        ,        ,15700,        ,        ,        ,40700
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,Dakota County Parks Byllesby Canoe Launch,        ,        ,        ,        ,        ,        ,25000,          
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,Dakota County Parks Greenway Black Dog Trail,180000,        ,        ,        ,        ,        ,        ,180000
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,Dakota County Transportation - Lilydale,        ,        ,        ,        ,        ,        ,        ,          
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,Dakota County Transportation MN River,        ,        ,        ,        ,        ,        ,639360,          
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,Dakota Environmental Resources - Vermillion,        ,        ,        ,        ,        ,        ,        ,          
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,DNR Fort Snelling,100000,        ,4000,        ,5000,5000,        ,114000
2024,June-September,MN,5706494,10499949,4797,Dakota,null,439882,2023457.2,null,null,Eureka Township,        ,        ,        ,64163,        ,        ,        ,64163
2024,June-September,MN,5706494,10499949,4797,Dodge,null,20867,95988.2,null,null,Canisteo Township,        ,        ,10404,        ,        ,        ,        ,10404
2024,June-September,MN,5706494,10499949,4797,Dodge,null,20867,95988.2,null,null,Dodge County,        ,        ,69443,        ,        ,        ,        ,69443
2024,June-September,MN,5706494,10499949,4797,Dodge,null,20867,95988.2,null,null,Hayfield Township,        ,        ,9338,        ,        ,        ,        ,9337
2024,June-September,MN,5706494,10499949,4797,Dodge,null,20867,95988.2,null,null,"Mantorville, City of",        ,7597,21465,        ,        ,        ,        ,29062
2024,June-September,MN,5706494,10499949,4797,Dodge,null,20867,95988.2,null,null,Vernon Township,14389,        ,5827,        ,        ,        ,        ,20215
2024,June-September,MN,5706494,10499949,4797,Faribault,null,13921,64036.6,null,null,Faribault County,10000,        ,136000,10000,        ,30000,8000,186000
2024,June-September,MN,5706494,10499949,4797,Fillmore,null,21228,97648.8,null,null,Fillmore County,30000,10000,150000,10000,5000,50000,20000,255000
2024,June-September,MN,5706494,10499949,4797,Freeborn,null,30895,142117,null,null,Freeborn County,20000,4000,200000,        ,5000,1000000,15000,1229000
2024,June-September,MN,5706494,10499949,4797,Goodhue,null,47582,218877.2,null,null,Goodhue County,325000,54000,198000,        ,76000,75000,68000,728000
2024,June-September,MN,5706494,10499949,4797,Houston,null,18843,86677.8,null,null,City of Hokah,        ,5909,        ,        ,        ,        ,        ,5908
2024,June-September,MN,5706494,10499949,4797,Houston,null,18843,86677.8,null,null,City of La Crescent,        ,        ,        ,        ,        ,        ,38154,          
2024,June-September,MN,5706494,10499949,4797,Houston,null,18843,86677.8,null,null,Houston County,5488,        ,        ,        ,        ,        ,        ,5488
2024,June-September,MN,5706494,10499949,4797,Houston,null,18843,86677.8,null,null,MN Department of Natural,32000,        ,        ,        ,        ,        ,10000,32000
2024,June-September,MN,5706494,10499949,4797,Itasca,null,45014,207064.4,null,null,Alvwood Township,        ,        ,        ,        ,        ,        ,        ,          
