table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
openfema,data_products,hazard_mitigation_plan_statuses,adoptionDate,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The date when the plan was adopted by the jurisdiction
openfema,data_products,hazard_mitigation_plan_statuses,jurisdictionApprovalDate,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The date when the jurisdiction approved the hazard mitigation plan
openfema,data_products,hazard_mitigation_plan_statuses,planId,15,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The unique identifier for the hazard mitigation plan
openfema,data_products,hazard_mitigation_plan_statuses,population,16,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The population covered by the hazard mitigation plan
openfema,data_products,hazard_mitigation_plan_statuses,mppGeoid,17,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The unique identifier for communities and jurisdictions
openfema,data_products,hazard_mitigation_plan_statuses,censusSource,18,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The source of population data (e.g., U.S. Census Bureau)"
openfema,data_products,hazard_mitigation_plan_statuses,communityIdNumber,19,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The unique identifier for the community
openfema,data_products,hazard_mitigation_plan_statuses,popCoverage,20,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The population coverage by the hazard mitigation plan
openfema,data_products,hazard_mitigation_plan_statuses,id,21,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The unique identifier for the hazard mitigation plan
openfema,data_products,hazard_mitigation_plan_statuses,femadexLastRefresh,22,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The date of the last refresh in the FEMADEX system
openfema,data_products,hma_subapplications,subapplicationIdentifier,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each subapplication
openfema,data_products,hma_subapplications,program,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Type of Hazard Mitigation Assistance program
openfema,data_products,hma_subapplications,fiscalYear,2,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Fiscal year in which the application was submitted
openfema,data_products,hma_subapplications,region,3,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Region where the subapplication is located
openfema,data_products,hma_subapplications,applicantUei,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for the applicant
openfema,data_products,hma_subapplications,applicantName,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name of the applicant
openfema,data_products,hma_subapplications,subapplicantUei,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for the subapplicant
openfema,data_products,hma_subapplications,subapplicantName,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name of the subapplicant
openfema,data_products,hma_subapplications,subapplicantCity,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,City where the subapplicant is located
openfema,data_products,hma_subapplications,subapplicantState,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,State where the subapplicant is located
openfema,data_products,hma_subapplications,subapplicantStateAbbreviation,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Abbreviation of the state where the subapplicant is located
openfema,data_products,hma_subapplications,subapplicantZipCode,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Zip code of the subapplicant's location
openfema,data_products,hma_subapplications,subapplicantZip4,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Additional zip code information for the subapplicant
openfema,data_products,hma_subapplications,subjectEO12372,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indication if subject to EO12372 review
openfema,data_products,hma_subapplications,eo12372ReviewDate,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date of EO12372 review
openfema,data_products,hma_subapplications,subapplicantFederalDebt,15,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if subapplicant has federal debt
openfema,data_products,hma_subapplications,dateInitiatedInSystem,16,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the subapplication was initiated in the system
openfema,data_products,hma_subapplications,dateSubmittedToApplicant,17,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the subapplication was submitted to the applicant
openfema,data_products,hma_subapplications,dateSubmittedToFema,18,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the subapplication was submitted to FEMA
openfema,data_products,hma_subapplications,subapplicationTitle,19,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Title of the subapplication
openfema,data_products,hma_subapplications,proposedProjectStartDate,20,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Proposed start date for the project
openfema,data_products,hma_subapplications,proposedProjectEndDate,21,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Proposed end date for the project
openfema,data_products,hma_subapplications,estimatedTotalDuration,22,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Estimated total duration of the project
openfema,data_products,hma_subapplications,fundingCategory,23,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Category of funding for the project
openfema,data_products,hma_subapplications,subapplicantType,24,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Type of the subapplicant
openfema,data_products,hma_subapplications,status,25,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Current status of the subapplication
openfema,data_products,hma_subapplications,subapplicationType,26,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Type of the subapplication
openfema,data_products,hma_subapplications,benefitingCounties,27,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Counties benefiting from the project
openfema,data_products,hma_subapplications,primaryActivity,28,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Primary activity of the project
openfema,data_products,hma_subapplications,primarySubactivity,29,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Primary subactivity of the project
openfema,data_products,hma_subapplications,secondaryActivity,30,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Secondary activity of the project
openfema,data_products,hma_subapplications,secondarySubactivity,31,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Secondary subactivity of the project
openfema,data_products,hma_subapplications,tertiaryActivity,32,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tertiary activity of the project
openfema,data_products,hma_subapplications,tertiarySubactivity,33,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tertiary subactivity of the project
openfema,data_products,hma_subapplications,primaryCommunityLifeline,34,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Primary community lifeline supported by the project
openfema,data_products,hma_subapplications,primaryCommunityLifelineComponent,35,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Primary component of the supported community lifeline
openfema,data_products,hma_subapplications,secondaryCommunityLifeline,36,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Secondary community lifeline supported by the project
openfema,data_products,hma_subapplications,secondaryCommunityLifelineComponent,37,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Secondary component of the supported community lifeline
openfema,data_products,hma_subapplications,tertiaryCommunityLifeline,38,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tertiary community lifeline supported by the project
openfema,data_products,hma_subapplications,tertiaryCommunityLifelineComponent,39,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tertiary component of the supported community lifeline
openfema,data_products,hma_subapplications,primaryHazard,40,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Primary hazard identified in the subapplication
openfema,data_products,hma_subapplications,secondaryHazard,41,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Secondary hazard identified in the subapplication
openfema,data_products,hma_subapplications,tertiaryHazard,42,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tertiary hazard identified in the subapplication
openfema,data_products,hma_subapplications,natureBasedSolution,43,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indication if a nature-based solution is proposed
openfema,data_products,hma_subapplications,smallImpoverished,44,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if the project benefits a small or impoverished community
openfema,data_products,hma_subapplications,populationAffected,45,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Number of population affected by the project
openfema,data_products,hma_subapplications,phasedProject,46,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if the project is implemented in phases
openfema,data_products,hma_subapplications,construction,47,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if construction is involved in the project
openfema,data_products,hma_subapplications,priorSubapplication,48,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if this is a prior subapplication for the same project
openfema,data_products,hma_subapplications,communityRatingSystem,49,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Involvement in the Community Rating System for floodplain management
openfema,data_products,hma_subapplications,crsRating,50,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Community Rating System rating for floodplain management
openfema,data_products,hma_subapplications,cooperatingTechnicalPartner,51,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indication of a cooperating technical partner in the project
openfema,data_products,hma_subapplications,adoptedIcc,52,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if the International Code Council (ICC) codes are adopted
